,id,lot_frontage,lot_area,overall_qual,mas_vnr_area,bsmt_qual,total_bsmt_sf,gr_liv_area,totrms_abvgrd,garage_cars,garage_qual,garage_cond,saleprice,total_baths,has_bsmt,has_fireplace,has_porch,has_2nd_flr,nabe_Blmngtn,nabe_Blueste,nabe_BrDale,nabe_BrkSide,nabe_ClearCr,nabe_CollgCr,nabe_Crawfor,nabe_Edwards,nabe_Gilbert,nabe_Greens,nabe_IDOTRR,nabe_MeadowV,nabe_Mitchel,nabe_NAmes,nabe_NPkVill,nabe_NWAmes,nabe_NoRidge,nabe_NridgHt,nabe_OldTown,nabe_SWISU,nabe_Sawyer,nabe_SawyerW,nabe_Somerst,nabe_StoneBr,nabe_Timber,nabe_Veenker,house_type_1Fam,house_type_2_fam,house_type_Twnhs,fnd_BrkTil,fnd_CBlock,fnd_PConc,house_age,remod_age,new_house,new_remod
105,2524,79.0,13110,5,144.0,4,1153.0,1193,6,2.0,3,3,146500,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,34,34,0,0
106,2513,69.05520046484602,2651,7,0.0,4,673.0,1382,6,2.0,3,3,165000,3.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6,6,1,1
107,2028,60.0,8520,6,0.0,3,714.0,2526,10,1.0,3,3,136000,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,91,57,0,0
108,2309,69.05520046484602,39384,6,902.0,4,1705.0,1390,4,2.0,3,3,252000,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,49,0,0
109,51,36.0,2628,7,106.0,4,764.0,1626,6,2.0,3,3,175500,2.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,1,1
110,699,57.0,6406,5,0.0,3,690.0,1558,7,2.0,3,3,150000,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,70,59,0,0
111,1881,69.05520046484602,12342,5,0.0,3,978.0,1422,6,1.0,3,3,139900,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47,29,0,0
112,1345,52.0,6240,5,0.0,3,1078.0,1573,8,2.0,3,3,162900,2.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,78,16,0,0
113,166,87.0,10000,6,261.0,3,1116.0,1116,5,2.0,3,3,160000,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48,48,0,0
114,781,69.05520046484602,9000,2,0.0,0,0.0,660,5,0.0,0,0,63900,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,62,59,0,0
115,379,80.0,11088,6,144.0,3,1140.0,1707,7,2.0,3,3,184000,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,31,11,0,0
116,2818,134.0,17755,5,132.0,3,1466.0,1466,6,2.0,3,3,149900,1.5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47,47,0,0
117,1168,69.05520046484602,4765,9,260.0,4,1614.0,1638,5,2.0,3,3,300000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,8,8,1,1
118,1396,69.05520046484602,10532,5,275.0,3,988.0,1721,7,2.0,3,3,145000,3.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48,48,0,0
119,838,65.0,15426,6,0.0,4,928.0,1764,7,2.0,3,3,231500,3.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,12,0,0
120,1492,63.0,13907,5,0.0,3,996.0,996,6,0.0,0,0,108000,2.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68,39,0,0
121,637,70.0,8750,5,0.0,3,1202.0,1202,6,1.0,3,3,120000,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,53,53,0,0
122,1826,69.05520046484602,9945,5,57.0,3,988.0,988,5,2.0,3,3,128500,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,46,46,0,0
123,173,56.0,8960,5,0.0,3,1008.0,1028,5,2.0,3,3,115000,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,83,60,0,0
124,715,50.0,3500,5,0.0,3,720.0,1284,5,1.0,3,3,110000,1.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,62,59,0,0
125,1183,69.05520046484602,24572,9,1050.0,4,994.0,2944,9,3.0,3,3,150000,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,31,31,0,0
126,2433,74.0,9056,8,0.0,5,707.0,1414,6,2.0,3,3,178000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1
127,2866,70.0,12320,7,0.0,3,637.0,1609,8,3.0,3,3,199500,1.5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,74,16,0,0
128,2311,60.0,8238,6,0.0,3,813.0,1525,6,2.0,3,3,183500,3.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,8,1,1
129,1551,75.0,6000,5,0.0,4,624.0,1656,7,1.0,3,3,126000,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41,41,0,0
130,1049,24.0,2529,7,0.0,4,1055.0,1055,4,2.0,3,3,148500,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31,31,0,0
131,657,60.0,10800,5,0.0,3,676.0,1352,7,2.0,3,3,149000,2.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,70,3,0,1
132,414,24.0,2349,6,0.0,4,855.0,1456,6,2.0,3,3,137900,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32,32,0,0
133,1181,32.0,10846,8,0.0,4,1719.0,1719,6,2.0,3,3,324000,3.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,15,15,0,0
134,1514,67.0,5604,5,0.0,3,864.0,864,5,0.0,0,0,98000,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,83,58,0,0
135,1040,21.0,1680,6,359.0,3,483.0,987,5,1.0,3,3,103400,2.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,35,35,0,0
136,216,54.0,6342,5,0.0,3,780.0,1020,6,0.0,0,0,94000,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,135,14,0,0
137,1720,34.0,4590,8,108.0,4,1554.0,1554,6,2.0,3,3,209500,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
138,2331,60.0,18062,10,662.0,5,1528.0,1000,10,3.0,3,3,100000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
139,204,60.0,12900,6,0.0,3,780.0,1560,7,0.0,0,0,159900,1.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,98,1,0,1
140,19,140.0,19138,4,0.0,3,864.0,864,4,2.0,3,3,141000,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,59,59,0,0
141,2438,69.05520046484602,8658,6,0.0,4,982.0,1889,9,2.0,3,3,215000,2.5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,1,1
142,89,69.05520046484602,6897,5,0.0,3,1040.0,1040,6,1.0,3,3,127000,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48,0,0,1
143,240,75.0,9525,5,0.0,3,1172.0,1172,5,1.0,3,3,128000,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56,12,0,0
144,105,57.0,12853,8,0.0,5,1642.0,1418,6,3.0,3,3,267916,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
145,2020,52.0,6240,6,0.0,3,884.0,1367,6,1.0,3,3,127500,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,76,57,0,0
146,888,64.0,7301,7,500.0,0,0.0,1922,7,2.0,3,3,198500,3.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1,1
147,1019,78.0,12090,6,210.0,4,1422.0,1422,7,2.0,3,3,175500,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,27,0,0
148,2132,69.05520046484602,8826,7,144.0,4,985.0,1842,7,2.0,3,3,217500,3.5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,7,1,1
149,203,57.0,8094,4,0.0,3,888.0,1962,9,2.0,3,3,149500,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,95,60,0,0
150,420,69.05520046484602,10710,5,165.0,3,864.0,1120,5,2.0,3,3,148800,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43,5,0,1
151,2333,85.0,16056,9,208.0,5,1992.0,2868,11,3.0,3,3,100000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
152,632,70.0,8400,6,0.0,3,1478.0,1478,6,2.0,3,3,156500,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52,52,0,0
153,2800,90.0,11250,7,0.0,4,930.0,1995,8,2.0,3,3,237000,3.5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,10,0,1
154,1885,70.0,7535,5,0.0,3,912.0,912,5,1.0,3,3,120000,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,22,0,0
155,1734,88.0,12216,6,0.0,4,1326.0,1326,6,2.0,3,3,203000,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1
156,2327,30.0,3701,8,0.0,4,1191.0,1204,5,2.0,3,3,130000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,19,19,0,0
157,1282,80.0,9760,6,360.0,3,780.0,1611,7,2.0,3,3,167900,2.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,44,44,0,0
158,2688,60.0,9873,4,160.0,3,960.0,960,6,2.0,3,3,129000,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36,36,0,0
159,2581,72.0,10011,5,64.0,3,1070.0,1236,6,1.0,3,3,134450,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,10,0,1
160,2067,69.05520046484602,25339,5,0.0,3,816.0,1416,7,2.0,3,3,112000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,89,0,0,1
161,2115,69.05520046484602,8883,7,360.0,4,929.0,1873,7,2.0,3,3,207000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,19,19,0,0
162,754,50.0,3000,5,0.0,3,1040.0,2128,11,0.0,0,0,62500,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,87,59,0,0
163,1079,36.0,2448,7,106.0,4,764.0,1626,6,2.0,3,3,154000,3.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,4,1,1
164,2615,73.0,7100,5,0.0,3,816.0,816,5,1.0,3,3,129900,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,49,0,0
165,329,36.0,2592,5,0.0,4,536.0,1112,4,1.0,3,3,85000,1.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34,34,0,0
166,1320,69.05520046484602,5700,7,0.0,3,572.0,1111,5,1.0,3,3,116900,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,82,58,0,0
167,416,24.0,2289,6,0.0,3,855.0,1441,7,2.0,3,3,148500,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31,31,0,0
168,284,60.0,12180,4,0.0,4,672.0,924,5,1.0,3,3,80000,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,69,60,0,0
169,1385,69.05520046484602,7400,5,0.0,4,1060.0,1126,5,2.0,3,3,152000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24,24,0,0
170,275,68.0,8842,5,0.0,2,381.0,992,6,1.0,3,3,155891,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56,56,0,0
171,2024,60.0,8850,6,0.0,3,768.0,1376,7,2.0,3,3,165000,1.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,87,57,0,0
172,68,92.0,9215,7,0.0,4,1218.0,1218,4,2.0,3,3,204500,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
173,1910,79.0,9480,5,224.0,3,728.0,1644,7,1.0,3,3,146500,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65,12,0,0
174,381,82.0,11880,7,206.0,4,1271.0,1601,7,2.0,3,3,157000,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,31,0,0
175,1323,60.0,10800,7,0.0,3,1313.0,2495,10,2.0,3,2,184000,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,118,9,0,1
176,2432,69.05520046484602,7861,6,0.0,4,783.0,1509,7,2.0,3,3,183200,3.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,1
177,777,69.05520046484602,11616,5,116.0,3,1092.0,1092,6,1.0,3,3,139000,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47,47,0,0
178,1107,96.0,10542,7,651.0,4,1311.0,2418,9,3.0,3,3,341000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,14,0,0
179,30,21.0,1680,6,504.0,3,483.0,987,5,1.0,3,3,96000,1.5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,39,39,0,0
180,282,80.0,8546,4,0.0,4,1121.0,1121,5,2.0,3,3,140000,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,6,1,1
181,188,90.0,7407,6,0.0,3,912.0,1236,6,2.0,3,3,149700,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,53,14,0,0
182,2356,78.0,10140,5,0.0,4,1056.0,1074,6,2.0,3,3,153500,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,31,0,0
183,1554,80.0,14584,1,0.0,0,0.0,733,4,2.0,2,1,13100,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,56,0,0
184,1464,65.0,8158,7,252.0,4,884.0,1768,8,2.0,3,3,224900,3.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,5,1,1
185,2469,62.0,7500,7,0.0,4,1257.0,1266,6,2.0,3,3,176000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
186,1834,85.0,10678,8,337.0,4,1683.0,2872,9,2.0,3,3,285000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,7,0,1
187,1779,49.0,15256,8,84.0,4,1485.0,1464,6,3.0,3,3,282922,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
188,2569,88.0,14200,7,309.0,3,924.0,2157,8,2.0,3,3,226000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,40,0,0
189,2334,82.0,12438,8,466.0,5,1234.0,2576,10,3.0,3,3,361919,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
190,2330,59.0,16023,9,600.0,5,1398.0,2798,11,3.0,3,3,100000,4.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
191,2119,155.0,20064,8,0.0,4,966.0,1743,5,2.0,3,3,279000,2.5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,31,0,0
192,988,69.05520046484602,9819,6,0.0,3,1567.0,1567,5,2.0,3,3,196000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,32,32,0,0
193,382,80.0,10400,7,189.0,4,1090.0,1370,6,2.0,3,3,152000,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33,33,0,0
194,670,91.0,11643,5,368.0,3,1248.0,2634,12,4.0,3,3,200000,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40,40,0,0
195,2760,78.0,11645,8,198.0,5,1570.0,1590,6,3.0,3,3,294900,3.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
196,543,61.0,7328,7,140.0,4,1450.0,1450,6,3.0,3,3,224243,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1
197,2835,72.0,7822,6,0.0,2,832.0,1338,7,2.0,3,3,92000,2.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,91,56,0,0
198,1735,65.0,9018,7,0.0,4,728.0,1456,8,2.0,3,3,179540,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
199,448,103.0,13472,10,922.0,5,2392.0,2392,8,3.0,3,3,386250,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,1,1
200,2287,69.05520046484602,1533,4,0.0,4,530.0,992,4,1.0,3,3,106500,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37,37,0,0
201,524,85.0,11003,10,160.0,5,1017.0,2007,10,3.0,3,3,310000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
202,1767,83.0,10790,7,275.0,4,1066.0,2385,8,3.0,3,3,252000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,9,1,1
203,2206,53.0,7128,7,0.0,3,918.0,1646,7,1.0,3,3,164000,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,66,57,0,0
204,1740,64.0,7713,7,16.0,4,728.0,1456,7,2.0,3,3,177594,2.5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
205,199,52.0,6240,5,0.0,3,528.0,1040,5,2.0,3,3,123900,1.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,74,30,0,0
206,2214,86.0,22420,6,0.0,4,1370.0,2624,10,3.0,3,3,239000,3.5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,89,57,0,0
207,323,85.0,15300,5,0.0,3,1068.0,1264,7,2.0,3,3,169000,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45,33,0,0
208,2421,69.05520046484602,3196,7,18.0,4,1374.0,1557,7,2.0,3,3,234000,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1,1
209,952,72.0,9360,6,0.0,4,957.0,1287,5,2.0,3,3,173000,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32,32,0,0
210,24,69.05520046484602,11241,6,180.0,3,1004.0,1004,5,2.0,3,3,149000,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,40,0,0
211,1139,81.0,9260,7,0.0,4,1162.0,1162,6,2.0,3,3,170000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1
212,518,90.0,7993,7,99.69590931493346,5,1436.0,1436,6,2.0,3,3,225000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
